"user_id","device_id","start_time","end_time","upload_time","qm_version","android_version","tx_data_gsm_sum","tx_data_umts_sum","tx_data_lte_sum","tx_data_cdma_sum","tx_data_evdo_sum","tx_data_cell_total_sum","tx_data_wifi_sum","tx_data_total_sum","tx_voice_gsm_sum","tx_voice_umts_sum","tx_voice_lte_sum","tx_voice_cdma_sum","tx_voice_evdo_sum","tx_voice_total_sum","tx_total_sum","tx_data_gsm_sec","tx_data_umts_sec","tx_data_lte_sec","tx_data_cdma_sec","tx_data_evdo_sec","tx_data_cell_total_sec","tx_data_wifi_sec","tx_data_total_sec","tx_voice_gsm_sec","tx_voice_umts_sec","tx_voice_lte_sec","tx_voice_cdma_sec","tx_voice_evdo_sec","tx_voice_total_sec","tx_total_sec","rx_data_gsm_sum","rx_data_umts_sum","rx_data_lte_sum","rx_data_cdma_sum","rx_data_evdo_sum","rx_data_cell_total_sum","rx_data_wifi_sum","rx_total_sum","rx_data_gsm_sec","rx_data_umts_sec","rx_data_lte_sec","rx_data_cdma_sec","rx_data_evdo_sec","rx_data_cell_total_sec","rx_data_wifi_sec","rx_total_sec","sar_data_gsm_sum","sar_data_umts_sum","sar_data_lte_sum","sar_data_cdma_sum","sar_data_evdo_sum","sar_data_cell_total_sum","sar_data_wifi_sum","sar_data_total_sum","sar_voice_gsm_sum","sar_voice_umts_sum","sar_voice_lte_sum","sar_voice_cdma_sum","sar_voice_evdo_sum","sar_voice_total_sum","sar_total_sum","sar_ooc_eu_sec","sar_ooc_fcc_sec","gps_latitude","gps_longitude","_id","__v"
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:32:00.603Z","2018-06-11T11:33:00.000Z","2018-06-27T22:06:45.580Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5604960110678401,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f28",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:33:00.432Z","2018-06-11T11:34:00.000Z","2018-06-27T22:06:45.581Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5292264293028087,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f29",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:34:00.094Z","2018-06-11T11:35:00.000Z","2018-06-27T22:06:45.582Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45088252301848586,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2a",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:35:00.586Z","2018-06-11T11:36:00.000Z","2018-06-27T22:06:45.583Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9475077175465826,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2b",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:36:00.045Z","2018-06-11T11:37:00.000Z","2018-06-27T22:06:45.584Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2112145599330693,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2c",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:37:00.763Z","2018-06-11T11:38:00.000Z","2018-06-27T22:06:45.585Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2211803314151624,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2d",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:38:00.242Z","2018-06-11T11:39:00.000Z","2018-06-27T22:06:45.586Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2376899983318432,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2e",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:39:00.270Z","2018-06-11T11:40:00.000Z","2018-06-27T22:06:45.587Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6879875220584137,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f2f",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:40:00.756Z","2018-06-11T11:41:00.000Z","2018-06-27T22:06:45.588Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0323183323831526,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f30",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:41:00.453Z","2018-06-11T11:42:00.000Z","2018-06-27T22:06:45.589Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2658605798953313,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f31",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:42:00.928Z","2018-06-11T11:43:00.000Z","2018-06-27T22:06:45.590Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6132847319788809,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f32",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:43:00.417Z","2018-06-11T11:44:00.000Z","2018-06-27T22:06:45.591Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615873628656068,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f33",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:44:00.469Z","2018-06-11T11:45:00.000Z","2018-06-27T22:06:45.592Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0971303777189405,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f34",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:45:00.036Z","2018-06-11T11:46:00.000Z","2018-06-27T22:06:45.593Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0517485397449557,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f35",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:46:00.306Z","2018-06-11T11:47:00.000Z","2018-06-27T22:06:45.594Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7477981108426373,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f36",0
"5b33e77107dbc93d06a2d078","e8a3301f76f2722c","2018-06-11T11:47:00.385Z","2018-06-11T11:48:00.000Z","2018-06-27T22:06:45.600Z","1.0.39 research","24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1864538332627286,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00572144,34.83810464,"5b340a7507dbc93d06a30f37",0
